Date,Confirmed cases,Deaths,Recovered,Daily New Cases,Daily Deaths,Active Cases,Open,High,Low,Close,Adj Close,Volume
2021-08-06,35822339,612880,0,251959,1131,35209459,4429.06982421875,4440.81982421875,4429.06982421875,4436.52001953125,4436.52001953125,3451870000
2021-08-09,36080392,613812,0,158392,521,35466580,4437.77001953125,4439.39013671875,4424.740234375,4432.35009765625,4432.35009765625,3449280000
2021-08-10,36198713,614634,0,118321,822,35584079,4435.7900390625,4445.2099609375,4430.02978515625,4436.75,4436.75,3886610000
2021-08-11,36353207,615443,0,154494,809,35737764,4442.18017578125,4449.43994140625,4436.419921875,4442.41015625,4442.41015625,3532560000
2021-08-12,36497053,616474,0,143846,1031,35880579,4446.080078125,4461.77001953125,4435.9599609375,4460.830078125,4460.830078125,3375310000
2021-08-13,36723765,617536,0,226712,1062,36106229,4464.83984375,4468.3701171875,4460.81982421875,4468.0,4468.0,3016470000
2021-08-16,37039222,619076,0,193322,1047,36420146,4461.64990234375,4480.259765625,4437.66015625,4479.7099609375,4479.7099609375,3370640000
2021-08-17,37190452,620103,0,151230,1027,36570349,4462.1201171875,4462.1201171875,4417.830078125,4448.080078125,4448.080078125,3836960000
2021-08-18,37357711,621307,0,167259,1204,36736404,4440.93994140625,4454.31982421875,4397.58984375,4400.27001953125,4400.27001953125,3755590000
2021-08-19,37513087,623088,0,155376,1781,36889999,4382.43994140625,4418.60986328125,4367.72998046875,4405.7998046875,4405.7998046875,4398410000
2021-08-20,37752090,624543,0,239003,1455,37127547,4410.56005859375,4444.35009765625,4406.7998046875,4441.669921875,4441.669921875,3652610000
2021-08-23,38097261,626678,0,206166,1335,37470583,4450.2900390625,4489.8798828125,4450.2900390625,4479.52978515625,4479.52978515625,3576530000
2021-08-24,38252484,628114,0,155223,1436,37624370,4484.39990234375,4492.81005859375,4482.27978515625,4486.22998046875,4486.22998046875,3979220000
2021-08-25,38431638,629663,0,179154,1549,37801975,4490.4501953125,4501.7099609375,4485.66015625,4496.18994140625,4496.18994140625,3444700000
2021-08-26,38615429,631881,0,183791,2218,37983548,4493.75,4495.89990234375,4468.990234375,4470.0,4470.0,3263980000
2021-08-27,38853774,633630,0,238345,1749,38220144,4474.10009765625,4513.330078125,4474.10009765625,4509.3701171875,4509.3701171875,3331200000
2021-08-30,39215007,636323,0,227918,1715,38578684,4513.759765625,4537.35986328125,4513.759765625,4528.7900390625,4528.7900390625,3168660000
2021-08-31,39395088,637765,0,180081,1442,38757323,4529.75,4531.39013671875,4515.7998046875,4522.68017578125,4522.68017578125,4290710000
2021-09-01,39585475,639812,0,190387,2047,38945663,4528.7998046875,4537.10986328125,4522.02001953125,4524.08984375,4524.08984375,4057340000
2021-09-02,39764655,642866,0,179180,3054,39121789,4534.47998046875,4545.85009765625,4524.66015625,4536.9501953125,4536.9501953125,3735990000
2021-09-03,39999770,644805,0,235115,1939,39354965,4532.419921875,4541.4501953125,4521.2998046875,4535.43017578125,4535.43017578125,3217530000
2021-09-07,40452004,648608,0,210084,2095,39803396,4535.3798828125,4535.3798828125,4513.0,4520.02978515625,4520.02978515625,3822960000
2021-09-08,40629628,650906,0,177624,2298,39978722,4518.08984375,4521.7900390625,4493.9501953125,4514.06982421875,4514.06982421875,3750880000
2021-09-09,40796334,654131,0,166706,3225,40142203,4513.02001953125,4529.89990234375,4492.06982421875,4493.27978515625,4493.27978515625,3735390000
2021-09-10,41038024,656586,0,241690,2455,40381438,4506.919921875,4520.47021484375,4457.66015625,4458.580078125,4458.580078125,3623180000
2021-09-13,41385902,659965,0,207683,2153,40725937,4474.81005859375,4492.990234375,4445.7001953125,4468.72998046875,4468.72998046875,3914220000
2021-09-14,41531511,661887,0,145609,1922,40869624,4479.330078125,4485.68017578125,4435.4599609375,4443.0498046875,4443.0498046875,3670460000
2021-09-15,41704724,664619,0,173213,2732,41040105,4447.490234375,4486.8701171875,4438.3701171875,4480.7001953125,4480.7001953125,4032020000
2021-09-16,41863377,668107,0,158653,3488,41195270,4477.08984375,4485.8701171875,4443.7998046875,4473.75,4473.75,3984560000
2021-09-17,42074007,670569,0,210630,2462,41403438,4469.740234375,4471.52001953125,4427.759765625,4432.990234375,4432.990234375,7289530000
2021-09-20,42365732,674288,0,169381,2308,41691444,4402.9501953125,4402.9501953125,4305.91015625,4357.72998046875,4357.72998046875,4898070000
2021-09-21,42487611,676730,0,121879,2442,41810881,4374.4501953125,4394.8701171875,4347.9599609375,4354.18994140625,4354.18994140625,3920920000
2021-09-22,42619242,679419,0,131631,2689,41939823,4367.43017578125,4416.75,4367.43017578125,4395.64013671875,4395.64013671875,3939170000
2021-09-23,42748318,682726,0,129076,3307,42065592,4406.75,4465.39990234375,4406.75,4448.97998046875,4448.97998046875,3916350000
2021-09-24,42922887,685212,0,174569,2486,42237675,4438.0400390625,4463.1201171875,4430.27001953125,4455.47998046875,4455.47998046875,3384290000
2021-09-27,43194360,688910,0,153901,2253,42505450,4442.1201171875,4457.2998046875,4436.18994140625,4443.10986328125,4443.10986328125,4058650000
2021-09-28,43307569,691427,0,113209,2517,42616142,4419.5400390625,4419.5400390625,4346.330078125,4352.6298828125,4352.6298828125,4416550000
2021-09-29,43429449,694065,0,121880,2638,42735384,4362.41015625,4385.56982421875,4355.080078125,4359.4599609375,4359.4599609375,3712660000
2021-09-30,43539596,696889,0,110147,2824,42842707,4370.669921875,4382.5498046875,4306.240234375,4307.5400390625,4307.5400390625,4448140000
2021-10-01,43694428,699021,0,154832,2132,42995407,4317.16015625,4375.18994140625,4288.52001953125,4357.0400390625,4357.0400390625,4010370000
2021-10-04,43931026,702370,0,140564,1932,43228656,4348.83984375,4355.509765625,4278.93994140625,4300.4599609375,4300.4599609375,4307870000
2021-10-05,44026584,704254,0,95558,1884,43322330,4309.8701171875,4369.22998046875,4309.8701171875,4345.72021484375,4345.72021484375,3902890000
2021-10-06,44139333,706915,0,112749,2661,43432418,4319.56982421875,4365.56982421875,4290.490234375,4363.5498046875,4363.5498046875,4009630000
2021-10-07,44240441,709384,0,101108,2469,43531057,4383.72998046875,4429.97021484375,4383.72998046875,4399.759765625,4399.759765625,3843740000
2021-10-08,44371002,711190,0,130561,1806,43659812,4406.509765625,4412.02001953125,4386.22021484375,4391.33984375,4391.33984375,3280160000
2021-10-11,44545245,713317,0,92844,1183,43831928,4385.43994140625,4415.8798828125,4360.58984375,4361.18994140625,4361.18994140625,3281970000
2021-10-12,44656250,715599,0,111005,2282,43940651,4368.31005859375,4374.89013671875,4342.08984375,4350.64990234375,4350.64990234375,3558450000
2021-10-13,44764567,718784,0,108317,3185,44045783,4358.009765625,4372.8701171875,4329.919921875,4363.7998046875,4363.7998046875,3620070000
2021-10-14,44850751,720975,0,86184,2191,44129776,4386.75,4439.72998046875,4386.75,4438.259765625,4438.259765625,3598280000
2021-10-15,44959502,722797,0,108751,1822,44236705,4447.68994140625,4475.81982421875,4447.68994140625,4471.3701171875,4471.3701171875,3819380000
2021-10-18,45130714,725642,0,96631,1767,44405072,4463.72021484375,4488.75,4447.47021484375,4486.4599609375,4486.4599609375,3662010000
2021-10-19,45213344,727570,0,82630,1928,44485774,4497.33984375,4520.39990234375,4496.41015625,4519.6298828125,4519.6298828125,3459130000
2021-10-20,45305577,730761,0,92233,3191,44574816,4524.419921875,4540.8701171875,4524.39990234375,4536.18994140625,4536.18994140625,3670760000
2021-10-21,45382909,732782,0,77332,2021,44650127,4532.240234375,4551.43994140625,4526.89013671875,4549.77978515625,4549.77978515625,3822330000
2021-10-22,45478808,734656,0,95899,1874,44744152,4546.1201171875,4559.669921875,4524.0,4544.89990234375,4544.89990234375,3758220000
2021-10-25,45643583,736970,0,109473,1456,44906613,4553.68994140625,4572.6201171875,4537.35986328125,4566.47998046875,4566.47998046875,3899400000
2021-10-26,45711249,738578,0,67666,1608,44972671,4578.68994140625,4598.52978515625,4569.169921875,4574.7900390625,4574.7900390625,3879740000
2021-10-27,45813716,740630,0,102467,2052,45073086,4580.22021484375,4584.56982421875,4551.66015625,4551.68017578125,4551.68017578125,4226050000
2021-10-28,45888274,742490,0,74558,1860,45145784,4562.83984375,4597.5498046875,4562.83984375,4596.419921875,4596.419921875,4132950000
2021-10-29,45982991,744224,0,94717,1734,45238767,4572.8701171875,4608.080078125,4567.58984375,4605.3798828125,4605.3798828125,4510200000
2021-11-01,46163201,746135,0,109840,1249,45417066,4610.6201171875,4620.33984375,4595.06005859375,4613.669921875,4613.669921875,3971540000
2021-11-02,46233294,747442,0,70093,1307,45485852,4613.33984375,4635.14990234375,4613.33984375,4630.64990234375,4630.64990234375,3975250000
2021-11-03,46320009,749426,0,86715,1984,45570583,4630.64990234375,4663.4599609375,4621.18994140625,4660.56982421875,4660.56982421875,4319660000
2021-11-04,46401241,750627,0,81232,1201,45650614,4662.93017578125,4683.0,4662.58984375,4680.06005859375,4680.06005859375,4462300000
2021-11-05,46498331,752745,0,97090,2118,45745586,4699.259765625,4718.5,4681.31982421875,4697.52978515625,4697.52978515625,4467180000
2021-11-08,46681947,754690,0,107330,1200,45927257,4701.47998046875,4714.919921875,4694.39013671875,4701.7001953125,4701.7001953125,4269710000
2021-11-09,46761945,756138,0,79998,1448,46005807,4707.25,4708.52978515625,4670.8701171875,4685.25,4685.25,4117080000
2021-11-10,46857079,757827,0,95134,1689,46099252,4670.259765625,4684.85009765625,4630.85986328125,4646.7099609375,4646.7099609375,4503720000
2021-11-11,46914755,758730,0,57676,903,46156025,4659.39013671875,4664.5498046875,4648.31005859375,4649.27001953125,4649.27001953125,3926870000
2021-11-12,47058876,761178,0,144121,2448,46297698,4655.240234375,4688.47021484375,4650.77001953125,4682.85009765625,4682.85009765625,3728600000
2021-11-15,47270028,763287,0,131057,1277,46506741,4689.2998046875,4697.419921875,4672.85986328125,4682.7998046875,4682.7998046875,3488410000
2021-11-16,47358009,764606,0,87981,1319,46593403,4679.419921875,4714.9501953125,4679.419921875,4700.89990234375,4700.89990234375,3972640000
2021-11-17,47470415,766265,0,112406,1659,46704150,4701.5,4701.5,4684.41015625,4688.669921875,4688.669921875,3969070000
2021-11-18,47578998,767600,0,108583,1335,46811398,4700.72021484375,4708.7998046875,4672.77978515625,4704.5400390625,4704.5400390625,4226410000
2021-11-19,47705269,769361,0,126271,1761,46935908,4708.43994140625,4717.75,4694.22021484375,4697.9599609375,4697.9599609375,4253180000
2021-11-22,47934950,771332,0,140896,1246,47163618,4712.0,4743.830078125,4682.169921875,4682.93994140625,4682.93994140625,4441100000
2021-11-23,48026672,772683,0,91722,1351,47253989,4678.47998046875,4699.39013671875,4652.66015625,4690.7001953125,4690.7001953125,4277590000
2021-11-24,48138243,774382,0,111571,1699,47363861,4675.77978515625,4702.8701171875,4659.89013671875,4701.4599609375,4701.4599609375,3418430000
2021-11-26,48229993,775259,0,54693,389,47454734,4664.6298828125,4664.6298828125,4585.43017578125,4594.6201171875,4594.6201171875,3517700000
2021-11-29,48488733,777789,0,185150,1914,47710944,4628.75,4672.9501953125,4625.259765625,4655.27001953125,4655.27001953125,4336410000
2021-11-30,48606339,779427,0,117606,1638,47826912,4640.25,4646.02001953125,4560.0,4567.0,4567.0,6625990000
2021-12-01,48743340,781422,0,137001,1995,47961918,4602.81982421875,4652.93994140625,4510.27001953125,4513.0400390625,4513.0400390625,5366730000
2021-12-02,48881253,785362,0,137913,3940,48095891,4504.72998046875,4595.4599609375,4504.72998046875,4577.10009765625,4577.10009765625,5077180000
2021-12-03,49039251,786973,0,157998,1611,48252278,4589.490234375,4608.02978515625,4495.1201171875,4538.43017578125,4538.43017578125,5240070000
2021-12-06,49338540,789514,0,174919,1426,48549026,4548.3701171875,4612.60009765625,4540.509765625,4591.669921875,4591.669921875,4770800000
2021-12-07,49451008,791026,0,112468,1512,48659982,4631.97021484375,4694.0400390625,4631.97021484375,4686.75,4686.75,4492400000
2021-12-08,49600386,792849,0,149378,1823,48807537,4690.85986328125,4705.06005859375,4674.52001953125,4701.2099609375,4701.2099609375,4234600000
2021-12-09,49724320,794397,0,123934,1548,48929923,4691.0,4695.259765625,4665.97998046875,4667.4501953125,4667.4501953125,3903840000
2021-12-10,49881735,796150,0,157415,1753,49085585,4687.64013671875,4713.56982421875,4670.240234375,4712.02001953125,4712.02001953125,3870110000
2021-12-13,50176127,798535,0,183253,1389,49377592,4710.2998046875,4710.2998046875,4667.60009765625,4668.97021484375,4668.97021484375,4397230000
2021-12-14,50289477,800046,0,113350,1511,49489431,4642.990234375,4660.47021484375,4606.52001953125,4634.08984375,4634.08984375,4485430000
2021-12-15,50435092,802278,0,145615,2232,49632814,4636.4599609375,4712.60009765625,4611.22021484375,4709.85009765625,4709.85009765625,4910130000
2021-12-16,50577283,803547,0,142191,1269,49773736,4719.1298828125,4731.990234375,4651.89013671875,4668.669921875,4668.669921875,4829500000
2021-12-17,50769791,805411,0,192508,1864,49964380,4652.5,4666.7001953125,4600.22021484375,4620.64013671875,4620.64013671875,7987090000
2021-12-20,51183554,807959,0,241163,1547,50375595,4587.89990234375,4587.89990234375,4531.10009765625,4568.02001953125,4568.02001953125,4635700000
2021-12-21,51365828,809873,0,182274,1914,50555955,4594.9599609375,4651.14013671875,4583.16015625,4649.22998046875,4649.22998046875,4072430000
2021-12-22,51613682,814058,0,247854,4185,50799624,4650.35986328125,4697.669921875,4645.52978515625,4696.56005859375,4696.56005859375,3319610000
2021-12-23,51888071,815463,0,274389,1405,51072608,4703.9599609375,4740.740234375,4703.9599609375,4725.7900390625,4725.7900390625,2913040000
2021-12-27,52914246,818614,0,506071,1846,52095632,4733.990234375,4791.490234375,4733.990234375,4791.18994140625,4791.18994140625,2770290000
2021-12-28,53286705,820895,0,372459,2281,52465810,4795.490234375,4807.02001953125,4780.0400390625,4786.35009765625,4786.35009765625,2707920000
2021-12-29,53797725,823250,0,511020,2355,52974475,4788.64013671875,4804.06005859375,4778.080078125,4793.06005859375,4793.06005859375,2963310000
2021-12-30,54395674,824737,0,597949,1487,53570937,4794.22998046875,4808.93017578125,4775.330078125,4778.72998046875,4778.72998046875,3124950000
2021-12-31,54907717,825468,0,512043,731,54082249,4775.2099609375,4786.830078125,4765.75,4766.18017578125,4766.18017578125,2677820000
2022-01-03,56438983,828234,0,1042792,1905,55610749,4778.14013671875,4796.64013671875,4758.169921875,4796.56005859375,4796.56005859375,3831020000
2022-01-04,57267794,830557,0,828811,2323,56437237,4804.509765625,4818.6201171875,4774.27001953125,4793.5400390625,4793.5400390625,4683170000
2022-01-05,57943576,832782,0,675782,2225,57110794,4787.990234375,4797.7001953125,4699.43994140625,4700.580078125,4700.580078125,4887960000
2022-01-06,58788182,834879,0,844606,2097,57953303,4693.39013671875,4725.009765625,4671.259765625,4696.0498046875,4696.0498046875,4295280000
2022-01-07,59667177,837319,0,878995,2440,58829858,4697.66015625,4707.9501953125,4662.740234375,4677.02978515625,4677.02978515625,4181510000
2022-01-10,61923770,840861,0,1354505,2048,61082909,4655.33984375,4673.02001953125,4582.240234375,4670.2900390625,4670.2900390625,4511810000
2022-01-11,62709985,843380,0,786215,2519,61866605,4669.14013671875,4714.1298828125,4638.27001953125,4713.06982421875,4713.06982421875,4101590000
2022-01-12,63563852,846231,0,853867,2851,62717621,4728.58984375,4748.830078125,4706.7099609375,4726.35009765625,4726.35009765625,4048220000
2022-01-13,64429141,848792,0,865289,2561,63580349,4733.56005859375,4744.1298828125,4650.2900390625,4659.02978515625,4659.02978515625,4251730000
2022-01-14,65308292,851588,0,879151,2796,64456704,4637.990234375,4665.1298828125,4614.75,4662.85009765625,4662.85009765625,4338490000
2022-01-18,68003787,857136,0,1132846,2734,67146651,4632.240234375,4632.240234375,4568.7001953125,4577.10986328125,4577.10986328125,4748700000
2022-01-19,68913628,860621,0,909841,3485,68053007,4588.02978515625,4611.5498046875,4530.2001953125,4532.759765625,4532.759765625,4465740000
2022-01-20,69644507,863551,0,730879,2930,68780956,4547.35009765625,4602.10986328125,4477.9501953125,4482.72998046875,4482.72998046875,4640870000
2022-01-21,70450244,866932,0,805737,3381,69583312,4471.3798828125,4494.52001953125,4395.33984375,4397.93994140625,4397.93994140625,5589100000
2022-01-24,72039869,870881,0,908747,2175,71168988,4356.31982421875,4417.35009765625,4222.6201171875,4410.1298828125,4410.1298828125,6928110000
2022-01-25,72532127,874038,0,492258,3157,71658089,4366.64013671875,4411.009765625,4287.10986328125,4356.4501953125,4356.4501953125,5145050000
2022-01-26,73209225,877900,0,677098,3862,72331325,4408.43017578125,4453.22998046875,4304.7998046875,4349.93017578125,4349.93017578125,5570640000
2022-01-27,73712510,880520,0,503285,2620,72831990,4380.580078125,4428.740234375,4309.5,4326.509765625,4326.509765625,5214200000
2022-01-28,74325157,884607,0,612647,4087,73440550,4336.18994140625,4432.72021484375,4292.4599609375,4431.85009765625,4431.85009765625,5031090000
2022-01-31,75244152,888905,0,535312,2595,74355247,4431.7900390625,4516.89013671875,4414.02001953125,4515.5498046875,4515.5498046875,5098610000
2022-02-01,75570589,892252,0,326437,3347,74678337,4519.56982421875,4550.490234375,4483.52978515625,4546.5400390625,4546.5400390625,4816830000
2022-02-02,75897686,895867,0,327097,3615,75001819,4566.39013671875,4595.31005859375,4544.31982421875,4589.3798828125,4589.3798828125,4481580000
2022-02-03,76171309,898353,0,273623,2486,75272956,4535.41015625,4542.8798828125,4470.39013671875,4477.43994140625,4477.43994140625,4401970000
2022-02-04,76526048,902482,0,354739,4129,75623566,4482.7900390625,4539.66015625,4451.5,4500.52978515625,4500.52978515625,4706290000
2022-02-07,77042080,906747,0,342590,2866,76135333,4505.75,4521.85986328125,4471.47021484375,4483.8701171875,4483.8701171875,4228480000
2022-02-08,77255897,909748,0,213817,3001,76346149,4480.02001953125,4531.31982421875,4465.39990234375,4521.5400390625,4521.5400390625,4459620000
2022-02-09,77443048,913083,0,187151,3335,76529965,4547.0,4590.02978515625,4547.0,4587.18017578125,4587.18017578125,4524350000
2022-02-10,77613413,916336,0,170365,3253,76697077,4553.240234375,4588.919921875,4484.31005859375,4504.080078125,4504.080078125,5314860000
2022-02-11,77821582,919044,0,208169,2708,76902538,4506.27001953125,4526.330078125,4401.41015625,4418.64013671875,4418.64013671875,5251500000
2022-02-14,78100771,923630,0,167199,3176,77177141,4412.60986328125,4426.22021484375,4364.83984375,4401.669921875,4401.669921875,4600390000
2022-02-15,78211154,926228,0,110383,2598,77284926,4429.27978515625,4472.77001953125,4429.27978515625,4471.06982421875,4471.06982421875,4430830000
2022-02-16,78324961,929413,0,113807,3185,77395548,4455.75,4489.5498046875,4429.68017578125,4475.009765625,4475.009765625,4283640000
2022-02-17,78426229,932360,0,101268,2947,77493869,4456.06005859375,4456.06005859375,4373.81005859375,4380.259765625,4380.259765625,4539420000
2022-02-18,78570116,934862,0,143887,2502,77635254,4384.56982421875,4394.60009765625,4327.22021484375,4348.8701171875,4348.8701171875,4708060000
2022-02-22,78794643,939072,0,89182,2172,77855571,4332.740234375,4362.1201171875,4267.10986328125,4304.759765625,4304.759765625,5121900000
2022-02-23,78878687,942164,0,84044,3092,77936523,4324.93017578125,4341.509765625,4221.509765625,4225.5,4225.5,4797430000
2022-02-24,78945215,945120,0,66528,2956,78000095,4155.77001953125,4294.72998046875,4114.64990234375,4288.7001953125,4288.7001953125,6752130000
2022-02-25,79018857,947201,0,73642,2081,78071656,4298.3798828125,4385.33984375,4286.830078125,4384.64990234375,4384.64990234375,5177060000
2022-02-28,79181996,950322,0,96764,2130,78231674,4354.169921875,4388.83984375,4315.1201171875,4373.93994140625,4373.93994140625,6071370000
2022-03-01,79228450,952086,0,46454,1764,78276364,4363.14013671875,4378.4501953125,4279.5400390625,4306.259765625,4306.259765625,5846230000
2022-03-02,79281474,954185,0,53024,2099,78327289,4322.56005859375,4401.47998046875,4322.56005859375,4386.5400390625,4386.5400390625,5337870000
2022-03-03,79329961,955892,0,48487,1707,78374069,4401.31005859375,4416.77978515625,4345.56005859375,4363.490234375,4363.490234375,5039890000
2022-03-04,79380604,957610,0,50643,1718,78422994,4342.1201171875,4342.1201171875,4284.97998046875,4328.8701171875,4328.8701171875,5797380000
2022-03-07,79469829,959834,0,61334,1699,78509995,4327.009765625,4327.009765625,4199.85009765625,4201.08984375,4201.08984375,6940470000
2022-03-08,79499165,961251,0,29336,1417,78537914,4202.66015625,4276.93994140625,4157.8701171875,4170.7001953125,4170.7001953125,7243120000
2022-03-09,79536060,963275,0,36895,2024,78572785,4223.10009765625,4299.39990234375,4223.10009765625,4277.8798828125,4277.8798828125,5662670000
2022-03-10,79581728,965037,0,45668,1762,78616691,4252.5498046875,4268.27978515625,4209.7998046875,4259.52001953125,4259.52001953125,4980830000
2022-03-11,79630488,966698,0,48760,1661,78663790,4279.5,4291.009765625,4200.490234375,4204.31005859375,4204.31005859375,4938640000
2022-03-14,79686584,968469,0,34270,1295,78718115,4202.75,4247.56982421875,4161.72021484375,4173.10986328125,4173.10986328125,5574920000
2022-03-15,79710097,969549,0,23513,1080,78740548,4188.81982421875,4271.0498046875,4187.89990234375,4262.4501953125,4262.4501953125,5392470000
2022-03-16,79761332,971397,0,51235,1848,78789935,4288.14013671875,4358.89990234375,4251.990234375,4357.85986328125,4357.85986328125,6309750000
2022-03-17,79813357,972891,0,52025,1494,78840466,4345.10986328125,4412.669921875,4335.64990234375,4411.669921875,4411.669921875,4985090000
2022-03-18,79844989,973940,0,31632,1049,78871049,4407.33984375,4465.39990234375,4390.56982421875,4463.1201171875,4463.1201171875,8278430000
2022-03-21,79908821,975365,0,41045,1051,78933456,4462.39990234375,4481.75,4424.2998046875,4461.18017578125,4461.18017578125,4869820000
2022-03-22,79930050,976139,0,21229,774,78953911,4469.10009765625,4522.0,4469.10009765625,4511.60986328125,4511.60986328125,4754840000
2022-03-23,79969950,977779,0,39900,1640,78992171,4493.10009765625,4501.06982421875,4455.81005859375,4456.240234375,4456.240234375,4550670000
2022-03-24,80012001,978646,0,42051,867,79033355,4469.97998046875,4520.580078125,4465.169921875,4520.16015625,4520.16015625,4131390000
2022-03-25,80056416,979491,0,44415,845,79076925,4522.91015625,4546.02978515625,4501.06982421875,4543.06005859375,4543.06005859375,4305020000
2022-03-28,80115859,980722,0,37712,1020,79135137,4541.08984375,4575.64990234375,4517.68994140625,4575.52001953125,4575.52001953125,4312260000
2022-03-29,80138918,981483,0,23059,761,79157435,4602.85986328125,4637.2998046875,4589.66015625,4631.60009765625,4631.60009765625,5085910000
2022-03-30,80177035,982627,0,38117,1144,79194408,4624.2001953125,4627.77001953125,4581.31982421875,4602.4501953125,4602.4501953125,4385570000
2022-03-31,80221585,983142,0,44550,515,79238443,4599.02001953125,4603.06982421875,4530.41015625,4530.41015625,4530.41015625,4823020000
2022-04-01,80252748,983972,0,31163,830,79268776,4540.31982421875,4548.7001953125,4507.56982421875,4545.85986328125,4545.85986328125,4562940000
2022-04-04,80307960,984776,0,38118,585,79323184,4547.97021484375,4583.5,4539.2099609375,4582.64013671875,4582.64013671875,4547350000
2022-04-05,80332930,985286,0,24970,510,79347644,4572.4501953125,4593.4501953125,4514.169921875,4525.1201171875,4525.1201171875,4800620000
2022-04-06,80372860,986388,0,39930,1102,79386472,4494.169921875,4503.93994140625,4450.0400390625,4481.14990234375,4481.14990234375,4986830000
2022-04-07,80422532,987245,0,49672,857,79435287,4474.64990234375,4521.16015625,4450.2998046875,4500.2099609375,4500.2099609375,4821490000
2022-04-08,80495710,987861,0,73178,616,79507849,4494.14990234375,4520.41015625,4474.60009765625,4488.27978515625,4488.27978515625,4083200000
2022-04-11,80556687,988386,0,38114,326,79568301,4462.64013671875,4464.35009765625,4408.3798828125,4412.52978515625,4412.52978515625,4266290000
2022-04-12,80591910,988986,0,35223,600,79602924,4437.58984375,4471.0,4381.33984375,4397.4501953125,4397.4501953125,4152090000
2022-04-13,80647978,989914,0,56068,928,79658064,4394.2998046875,4453.919921875,4392.7001953125,4446.58984375,4446.58984375,3828150000
2022-04-14,80695831,990656,0,47853,742,79705175,4449.1201171875,4460.4599609375,4390.77001953125,4392.58984375,4392.58984375,4083090000
2022-04-18,80810593,991401,0,59551,239,79819192,4385.6298828125,4410.31005859375,4370.2998046875,4391.68994140625,4391.68994140625,3910490000
2022-04-19,80849092,991855,0,38499,454,79857237,4390.6298828125,4471.02978515625,4390.6298828125,4462.2099609375,4462.2099609375,4108120000
2022-04-20,80916866,992727,0,67774,872,79924139,4472.259765625,4488.2900390625,4448.759765625,4459.4501953125,4459.4501953125,4290450000
2022-04-21,80977349,993140,0,60483,413,79984209,4489.169921875,4512.93994140625,4384.47021484375,4393.66015625,4393.66015625,4636890000
2022-04-22,81065925,993650,0,88576,510,80072275,4385.830078125,4385.830078125,4267.6201171875,4271.77978515625,4271.77978515625,4651940000
2022-04-25,81168415,994013,0,67804,263,80174402,4255.33984375,4299.02001953125,4200.81982421875,4296.1201171875,4296.1201171875,5240040000
2022-04-26,81213305,994335,0,44890,322,80218970,4278.14013671875,4278.14013671875,4175.0400390625,4175.2001953125,4175.2001953125,4689970000
2022-04-27,81303117,995120,0,89812,785,80307997,4186.52001953125,4240.7099609375,4162.89990234375,4183.9599609375,4183.9599609375,4769680000
2022-04-28,81380091,995548,0,76974,428,80384543,4222.580078125,4308.4501953125,4188.6298828125,4287.5,4287.5,4854180000
2022-04-29,81441344,995954,0,61253,406,80445390,4253.75,4269.68017578125,4124.27978515625,4131.93017578125,4131.93017578125,5084030000
2022-05-02,81577677,996404,0,93873,295,80581273,4130.60986328125,4169.81005859375,4062.510009765625,4155.3798828125,4155.3798828125,5163790000
2022-05-03,81627341,996857,0,49664,453,80630484,4159.77978515625,4200.10009765625,4147.080078125,4175.47998046875,4175.47998046875,4582050000
2022-05-04,81739690,998794,0,112349,1937,80740896,4181.18017578125,4307.66015625,4148.91015625,4300.169921875,4300.169921875,5136360000
2022-05-05,81827903,999094,0,88213,300,80828809,4270.43017578125,4270.43017578125,4106.009765625,4146.8701171875,4146.8701171875,5077030000
2022-05-06,81956955,999452,0,129052,358,80957503,4128.169921875,4157.68994140625,4067.909912109375,4123.33984375,4123.33984375,5116940000
2022-05-09,82121797,999943,0,129178,250,81121854,4081.27001953125,4081.27001953125,3975.47998046875,3991.239990234375,3991.239990234375,5954520000
2022-05-10,82192316,1000269,0,70519,326,81192047,4035.179931640625,4068.820068359375,3958.169921875,4001.050048828125,4001.050048828125,5885820000
2022-05-11,82353337,1000942,0,161021,673,81352395,3990.080078125,4049.090087890625,3928.820068359375,3935.179931640625,3935.179931640625,5816140000
2022-05-12,82458677,1001255,0,105340,313,81457422,3903.949951171875,3964.800048828125,3858.8701171875,3930.080078125,3930.080078125,6286450000
2022-05-13,82545938,1001456,0,87261,201,81544482,3963.89990234375,4038.8798828125,3963.89990234375,4023.889892578125,4023.889892578125,5183340000
2022-05-16,82774479,1001802,0,176924,243,81772677,4013.02001953125,4046.4599609375,3983.989990234375,4008.010009765625,4008.010009765625,4415030000
2022-05-17,82859805,1002197,0,85326,395,81857608,4052.0,4090.719970703125,4033.929931640625,4088.85009765625,4088.85009765625,4841410000
2022-05-18,83063638,1003147,0,203833,950,82060491,4051.97998046875,4051.97998046875,3911.909912109375,3923.679931640625,3923.679931640625,5103220000
2022-05-19,83199187,1003504,0,135549,357,82195683,3899.0,3945.9599609375,3876.580078125,3900.7900390625,3900.7900390625,5113550000
2022-05-20,83347968,1003903,0,148781,399,82344065,3927.760009765625,3943.419921875,3810.320068359375,3901.360107421875,3901.360107421875,5130730000
2022-05-23,83538499,1004289,0,149200,244,82534210,3919.419921875,3981.8798828125,3909.0400390625,3973.75,3973.75,4420030000
2022-05-24,83622359,1004633,0,83860,344,82617726,3942.93994140625,3955.679931640625,3875.1298828125,3941.47998046875,3941.47998046875,4923190000
